review_index,date,review,hotel_index,label,classified_label
7105,2021년 5월,신논현 역과 가까운점,55,1,
7106,2021년 5월,깨끗한 숙소,55,1,
7107,2021년 5월,"일단 이 곳의 가장 큰 장점은 위치와 가성비라고 생각해요! 잠깐 머무르는 여정이었어서 스탠다드 룸 예약했는데, 안에 있을거 다있어서 넘 좋았어요! 다음에 친구들이랑 더 좋은 룸으로 예약하고 놀아도 될 것 같아요ㅎㅎ",55,1,
7108,2021년 5월,"1. 체크인 시스템 : 이름 대기자 명단에 적어 로비에서 20분 정도 대기하고 병원처럼 게스트 이름 부르면서 체크인하는 방법은 처음 겪어봤는데 대기시간도 길고 아주 불편했습니다.
2. 환절기에는 냉방룸 난방룸 분리해서 배정해 주는데 객실이 부족해 더운 날 난방룸에 자야했습니다. 이것도 처음 겪는 방식.
가성비가 좋은게 아닙니다.",55,1,
7109,2021년 5월,"회사옆이라 자주 이용합니다,
깨끗하고 편합니다",55,1,
7110,2021년 5월,시설이나. 청결... 하우스키핑 이모님 친절함,55,1,
7111,2021년 5월,"시설, 위치, 가성비 만족스럽습니다. 저예산으로 숙박하기 좋습니다.",55,1,
7112,2021년 5월,욕실문제 빼고는 다 만족입니다.,55,1,
7113,2021년 6월,"전자레인지 드라이어기 다리미등 시설이 좋아요,  모텔아닌 진짜 호텔 좋은 가성비, 햇빛이 아주 잘 드는 방, 아침에 해가 보여서 좋아요",55,1,
7114,2021년 6월,깔끔하고 편했습니다.,55,1,
7115,2021년 6월,위치와 주차시설이 잘 되었습니다. 환경도 깨끗하였습니다.,55,1,
7116,2021년 6월,디럭스 더블룸은 처음 묵는데 일단 넓어서 굉장히 만족스러웠어요! 소파도 있어서 편하게 지냈습니다. 침대도 마음에 들었어요. 엘리베이터에 카드키 찍고 올라오는 것도 안전해보여서 좋았습니다.,55,1,
7117,2021년 6월,역 근처에 있고~  터미널도 가까워용,55,1,
7118,2021년 6월,위치 지하철에서 가깝고 쾌적하고 넓은 침대가 있어요! 전자렌지 있는게 아주 좋습니다:D,55,1,
7119,2021년 6월,그냥저냥...다신안감,55,1,
7120,2021년 6월,위치 좋고 깔끔해요,55,1,
7121,2021년 6월,일반 객실 6만5천원에 주차1대 21만원 패밀리실 주차1대??? 욕 나온다 주차비 보다 객실하나가 더 싸니까 방 하나 더 잡으라는 소리나 하는 ×××,55,1,
7122,2021년 7월,룸메이드의 친절에 감동이었네요,55,1,
7123,2021년 7월,깖끔하고 넓음,55,1,
7124,2021년 7월,메트리스가 편안했어요,55,1,
7125,2021년 7월,"위치와 가성비는 최고입니다.
그리고 직원분꼐서 좋은 객실을 주셨는지 조용한 라인으로 주셨어요.",55,1,
7126,2021년 7월,깨끗하고 청결상태는 좋았습니다.,55,1,
7127,2021년 7월,방 넓고 깔끔하고 가격도 저렴한 편이에요. 위치도 좋아서 볼일 보기 편해요.,55,1,
7128,2021년 7월,교보문고 바로 뒷편의 가성비 좋은 호텔,55,1,
7129,2021년 7월,저렴한 가격 역과 가까운 거리 주변상권,55,1,
7130,2021년 7월,"가성비 
수압이 약하지 않았다
주차가 무료 (강남에는 숙박하더라도 유료인 호텔이 많다보니)",55,1,
7131,2021년 8월,"강남역~신논현역 라인중
가성비 갑!,위치 갑!,써비스 갑!",55,1,
7132,2021년 8월,"강남 근처라 볼게 많음
방이 넓음",55,1,
7133,2021년 8월,깨끗함,55,1,
7134,2021년 8월,"강남과가까워 음식점이많고
지하철근처라 이동이편함",55,1,
7135,2021년 8월,택배를 많이 주문했는데 다 받아주셔서 보관해주셔서 감사했어요~,55,1,
7136,2021년 8월,"8월14일 퇴소 청바지 두고왔어요 1213호
보관좀 부탁드립니다 12월에 갈거에요
감사합니다",55,1,
7137,2021년 8월,"역이 가깝고 주변에 식당이 많아 이용하기 편리했습니다.
직원들의 대응은 친절하고 바로바로 해결해줘 좋았습니다.",55,1,
7138,2021년 9월,코로나기간이라 조식뷔페가 도시락으로 대체되서 아쉬웠지만 호텔위치가 역세권이라 아침해결에는 전혀 문제가 없습니다.  강남 한복판에 이리 가까운 위치면에서 정말 좋았고 4성급대비 시설도 좋았습니다. 다음번에도 4성급호텔중에는 무조건 다시 이용할 생각입니다. 호텔 주변에서 웬만한건 다 해결가능했던게 최고의 장점이였습니다.,55,1,
7139,2021년 9월,위치가 지하철과 가까와서 좋았어요,55,1,
7140,2021년 9월,조식은 별로 였는데 전체적인 서비스는 정말 좋았습니다. 위치도 좋아서 어디든 무엇을 먹든 접근할수 있었습니다. 감사합니다. 힘든출장 잘쉬다가 갈 수 있어서 행복했습니다. 다음에도 서울출장이 있다면 재투숙하겠습니다.,55,1,
7141,2021년 9월,"직원들 친절하고
특히 하우스키퍼 이모님들 고맙습니다.",55,1,
7142,2021년 9월,"모두 좋았고.
프론트에 남자 직원분(키 크고 훤칠한)
여자 직원분(성함이...굉장히 미인이신)
특히, 두 분의 친절하고 빠른 상황판단에
불만이 사르르 녹았습니다.
늦은밤 침구 교환 다시 한번 고마워요^^",55,1,
7143,2021년 9월,아침식사로 돈까스는 별로였어요.. 그리고 냄새안나는 방을 추가 요청드렸는데.. 방에 담배냄새가 너무 심해서.. 약간 구역구역ㅠㅠ. 가성비며 위치가 좋아 두번째 방문인데.. 담에 다시 찾게될지는 고민되네요,55,1,
7144,2022년 1월,"조요하구   몸 편히  쉬다   왔네요!
주변  먹거리  많아  좋아요",55,1,
7145,2022년 1월,위치가정말좋아요.편의점.식당도많고ㅡㅡ,55,1,
7146,2022년 1월,직원들이 친절하였습니다.,55,1,
7147,2022년 1월,"방이 굉장히 넓고 침대가 진짜 큼.
드레스 룸이 따로 있어서 옷 갈아입고 보관하기 좋음.
식탁과 싱크대가 있어서 밥 먹고 치우기 좋음.
현관과 화장실이 넓음.
티비 두개랑 창가에 소파가 있어 편리함.",55,1,
7148,2022년 1월,너무 모텔같아요.. 비좁고,55,1,
7149,2022년 1월,위치와 가격대비 좋아요,55,1,
7150,2022년 1월,"객실 옆, 위, 아래, 소음이 조금 아쉽습니다. 그 외는 정말 좋았습니다.",55,1,
7151,2022년 1월,객실 내부는 깔끔하고 직원분들도 친절하였습니다. 지하철 역에서 가까워서 위치가 좋았습니다. 객실도 넓어서 사용하기 불편하지 않았습니다,55,1,
7152,2022년 2월,"서울에서는 여기호텔만 사용하는데 언제이용하든지 만족하고 돌아가는거 같습니다
깔끔하고 직원 분들도 친철하셔서 다음에도 또 이용할거 같습니다",55,1,
7153,2022년 2월,물건을 놔두고 왔는데 먼저 연락주셨네요. 전자렌지 잘 썼어요.,55,1,
7154,2020년 10월,전망도 좋고 친절한 안내,56,1,
7155,2020년 10월,용산역과 아이파크몰이 가까워서 쇼핑및 식당을 이용하긴 편했어요. 얼리체크인을 하게되었는데도 빠르게 처리해주셔서 직원분께 감사드립니다. 주차하기도 편하고..다음에 또 가족과 이용하려합니다.,56,1,
7156,2020년 10월,"가성비 넘넘 좋은 호텔이에요
용산역에 있다보니 영화도 보고 쇼핑도 하고 먹거리도 많아서 즐길거리가 많더라구요
사우나도 무료로 이용할 수 있어 넘 좋았어요
다음에도 또 방문할 의사가 있습니다",56,1,
7157,2020년 10월,객실내 조명 소등방법이 다른 호텔과 달라서 살짝 당황하긴했으나 편리했습니다.,56,1,
7158,2020년 10월,가성비 호텔이라 그런지 물도 유료여서 조금 당황스러웠네요,56,1,
7159,2020년 12월,전체적인 조화가 좋았음,56,1,
7160,2020년 12월,"용산역과 가까이 있다는점과 주변 쇼핑센터가 잘 갖춰져 있다는점
엘레베이터가 많아 편하다는점
주차시설이 잘 되있다는점",56,1,
7161,2020년 12월,좋았던게 하나도 없음,56,1,
7162,2020년 1월,친절하고 뷰와 위치가 나름 괜찮음. 용산역과 아이파크몰이 연결되어 있어 쇼핑하기도 편함.,56,1,
7163,2020년 1월,"용산역과 연결되어있어 추운 날씨에도 따뜻하게 이동할 수 있었습니다.
로비가 매우 고급스럽고, 좋은 향기가 나서 좋았습니다.
방은 깨끗하고, 따뜻했습니다. 
직원들이 친절했습니다.
가격대비 만족도 최고입니다.",56,1,
7164,2020년 1월,"카페트가 아니라 마루라서  좋았고
청결했다",56,1,
7165,2020년 1월,잠자리가 편했고 전망이 좋았어요,56,1,
7166,2020년 1월,호텔 3군데가 같이 있는데 제일 안쪽에 위치해 있어서 외관에서 길을 찾을때 살짝 헤매다가 안으로는 다 이어져있어서 찾기 편했다 가장 좋은건 용산역과 이어져있는데 너무 좋았다 조식은 안먹었다,56,1,
7167,2020년 1월,"전체적으로 매우 청결해서 너무너무 좋았어요~ 직원분들은 하나같이 전부 너무 친절하셨고요. 이르게 도착해서 주차 먼저 부탁드렸는데 기분 좋게 등록해 주시고 퇴실할때도 잠깐 쇼핑 하고 갈 생각에 차를 두어시간 두어도 될까요 ? 여쭤보니 흔쾌히 시간 늘려주시더라고요. 별거 아닌듯 해도 이런 작은 서비스 하나하나에 감동하는거죠. ㅎㅎㅎ
조식도 깔끔하니 맛있게 먹고 왔어요 ~ 용산 쪽 갈 일 있으면 또 묵을 생각이에요. ㅎㅎ",56,1,
7168,2020년 1월,깔끔하고 전망이 좋았습니다.,56,1,
7169,2020년 1월,"조식 간단히 먹을만 했습니다.
호텔 전체적으로 깐끔했습니다.
결혼식 끝내고 1박 묵었는데 뷰 좋은곳으로 해주셨네요.",56,1,
7170,2020년 1월,도시뷰 였지만 야경이 예뻤고 조명 시설이 마음에 들었고 침대가 편안했어요.,56,1,
7171,2020년 1월,접근성이 용이하고 위치가 좋음. 창문이 커서 야경을 보는게 좋았음 티비도 잘 나오고 분위기가 아늑함 암막커튼도 잘 되어있어서 좋았음,56,1,
7172,2020년 1월,침구류 먼지가 조금 날렸어요,56,1,
7173,2020년 1월,"직원분들이 매우 친절하셨고, 주차 또한 수월하게 진행하였습니다. 제일 중요한게 숙소 청결도인데 숙소 또한 청결하여 마음에 들었습니다. 한강 뷰를 원해서 갔는데 한강이 잘 보이는 라인이 아니었습니다. 하지만 만족하는 뷰였습니다.",56,1,
7174,2020년 1월,식사맛없고 위치빼곤 다 별로,56,1,
7175,2020년 1월,"잠자리 편하고 깨끗하고 안전한 호텔, 교통이 편리하고 쇼핑하기에도 좋아요.",56,1,
7176,2020년 1월,깨끗하고 생각보다 넖어서 좋앟어요,56,1,
7177,2020년 1월,"시설이 깨끗합니다
직원이 친절합니다",56,1,
7178,2020년 1월,"사우나 공짜
헬스장 공짜",56,1,
7179,2020년 1월,"결재시 결재 금액과 카드 청구 금액이 다릅니다. 주의하세요.
예약시 결재할 때는 명시된 원화금액으로 결재했는데,
카드사 청구 내역을 보니 원화가 달러로, 달러가 원화로 또 다시 환산되었고 이 과정에서 해외이용수수료가 부과 되었습니다.
부킹닷컴에 문의하니 카드사 책임이라 환불 불가하다는 답변 받았습니다.",56,1,
7180,2020년 1월,가운이없다.,56,1,
7181,2020년 1월,"푹신한 침구류, 아늑한 분위기, 삭막할지도 모르나 이것도 멋이었던 뷰, 훌륭한 리셉션 서비스 모두 만족입니다.",56,1,
7182,2020년 1월,가운이 제공안되서 아쉬웠어요,56,1,
7183,2020년 1월,야경이 좋았고 직원들이 매우 친절했어요. 전반적으로 만족스럽습니다,56,1,
7184,2020년 1월,이불이 너무 좋아서 꿀잠자고 왔어요!,56,1,
7185,2020년 1월,침구가 편했어요,56,1,
7186,2020년 1월,생각 보다 먼지가 많아서 그점이 아쉬웟습니다.,56,1,
7187,2020년 1월,교통편이 좋은 위치라 퇴실 후 이동하기가 좋았습니다. 새로 만들어진 호텔같아 룸 컨디션이 깨끗하고 아늑했습니다.,56,1,
7188,2020년 1월,"특별한 날이라 뷰를 신경써서 방배정을 부탁드렸었는데, 만족할 만한 방을 배정해주셨습니다. 방은 청결하고 군더더기 없었고, 조식 또한 메뉴도 다양하고 맛도 괜찮았습니다. 재방문 의사 있습니다.",56,1,
7189,2020년 1월,야경이 너무 예뻤어요. 용산역이랑 가까워서 좋았어요.,56,1,
7190,2020년 2월,"전형적인 이비스 숙소 형태, 침구도 깔끔하고 조용해서 좋았음",56,1,
7191,2020년 2월,"위치도 좋고 주차도 편하고 아이파크몰이 옆에 있어
쇼핑도 하고, 맛있는 식당도 많아서 좋았습니다",56,1,
7192,2020년 2월,친절하게 잘 챙겼음.,56,1,
7193,2020년 2월,잠자리도 편안하였으며 조식은 맛있었습니다!,56,1,
7194,2020년 2월,"역과 가까움 
저렴한 가격 
편안한 침대",56,1,
7195,2020년 2월,위치와 시설 가성비좋습니다,56,1,
7196,2020년 2월,룸 상태도 좋았고 역이랑 가까운점이 아주 좋았어요. 다만 샤워가운이 없어서 조금 아쉬웠지만 다른게 좋으니 별 생각 안들더라구요ㅎㅎ,56,1,
7197,2020년 2월,위치와 무료사우나,56,1,
7198,2020년 2월,"직원 친절, 사우나",56,1,
7199,2020년 2월,아침 맛있음 침대는 편함,56,1,
7200,2020년 2월,위치가 매우편리하고 주차시설이 넓고 좋았습니다.,56,1,
7201,2020년 2월,체크인할때부터 너무 잘 챙겨주셔서 좋았어요. 방이 더워서 문의드렸더니 선풍기랑 챙겨서 올려주신점도 좋았구요^^,56,1,
7202,2020년 2월,모닝 커피 맛있었어요 사우나도 너무 좋았습니다.,56,1,
7203,2020년 2월,가격대비 좋았어요,56,1,
7204,2020년 2월,방은 작으나 낭비공간은 없는듯,56,1,
7205,2020년 3월,아침식사는 가성비가 좋았습니다. 음식도 맛있고 분위기도 괜찮았습니다.,56,1,
7206,2020년 5월,청결하고 위치가 좋아서 편했음,56,1,
7207,2020년 7월,"위치가 좋고, 시설이 아직까지 새 것처럼 잘 유지되고 있어서 좋았습니다.",56,1,
7208,2020년 7월,"이전에 배정받았던 객실은 남산타워가 보였는데 이번에 배정받은 곳은 용산 아이파크몰이 보이는 방향이었어요. 처음엔 아쉬웠는데 생각보다 뷰가 나쁘지 않았어요. 기본적으로 객실 컨디션은 좋았고, 어메니티나 기타 부품도 좋았어요. 면적이 넓진 않지만 필요한 물품은 다  있었고 트렌디한 요소도 곳곳에 보였어요. 와인잔이랑 맥주잔, 오프너, 아이스바스켓부터 침대 위에 충전기 케이블이 놓여있어서 편했습니다 ! 어메니티도 개인적으로 맘에 들었고요 :)
그리고 노보텔 앰배서더... 조식 맛있습니다 ! ㅋㅋㅋ 처음 갔을 때랑 구성은 동일했지만 하나하나 다 맛깔나서 아침 든든하게 먹을 수 있어서 좋았어요. 조식 먹고 사우나 꼭 하시길 바랄게요 ! 건식 / 냉탕 / 온탕 이게 전부지만 물 땃땃하고 바깥 내다보면서 탕에 몸 담글 수 있어서 좋아요~",56,1,
7209,2020년 7월,한강뷰가 멋지고 용산역과 연결되어 있어 편리합니다. 가성비 최고,56,1,
